"Date","Open","High","Low","Close"
"14 Jan 2022","21419.80","21499.75","21321.60","21456.10"
"13 Jan 2022","21406.10","21514.70","21220.40","21502.20"
"12 Jan 2022","21378.50","21415.05","21281.85","21394.10"
"11 Jan 2022","21163.35","21292.80","21135.25","21241.50"
"10 Jan 2022","21102.25","21179.35","20976.15","21163.80"
"07 Jan 2022","21039.55","21157.40","20887.85","21008.10"
"06 Jan 2022","20839.10","20975.30","20763.20","20948.10"
"05 Jan 2022","21079.40","21098.40","20895.35","21018.15"
"04 Jan 2022","21114.10","21138.20","20877.35","21107.40"
"03 Jan 2022","20825.90","21053.00","20823.95","21031.10"
"31 Dec 2021","20600.25","20809.65","20595.5","20774.70"
"30 Dec 2021","20652.65","20709.35","20530.9","20557.65"
"29 Dec 2021","20761.7","20812.3","20636.65","20674.30"
"28 Dec 2021","20690.3","20823.7","20672.5","20791.05"
"27 Dec 2021","20448.75","20586.35","20295.6","20557.50"
"24 Dec 2021","20721.8","20722.7","20352.65","20514.80"
"23 Dec 2021","20638.05","20760.9","20580.1","20630.85"
"22 Dec 2021","20319.25","20514.9","20290.6","20485.75"
"21 Dec 2021","19955.4","20329.7","19904.8","20165.95"
"20 Dec 2021","20146.25","20168.25","19447.45","19737.70"
"17 Dec 2021","20840.6","20862.45","20353.8","20393.40"
"16 Dec 2021","20979.25","21032.2","20763.25","20861.75"
"15 Dec 2021","21022.65","21069.55","20778.15","20811.35"
"14 Dec 2021","20935.25","21086.15","20825.45","21036.65"
"13 Dec 2021","21326.5","21365.45","21012.85","21040.90"
"10 Dec 2021","20962.75","21183.3","20935.9","21120.15"
"09 Dec 2021","21056.05","21071.85","20867.1","21033.00"
"08 Dec 2021","20684.2","20967.75","20679.45","20949.00"
"07 Dec 2021","20293.4","20617.7","20253.4","20544.85"
"06 Dec 2021","20485.45","20535.5","20082.45","20118.40"
"03 Dec 2021","20603.2","20716.05","20454.2","20478.25"
"02 Dec 2021","20332.3","20604.5","20232.55","20575.90"
