"Date","Open","High","Low","Close"
"03 Feb 2022","8557.05","8561.45","8448.35","8469.90"
"02 Feb 2022","8518.00","8595.25","8515.30","8569.40"
"01 Feb 2022","8481.75","8485.55","8327.10","8472.30"
"31 Jan 2022","8366.35","8415.30","8338.50","8395.40"
"28 Jan 2022","8230.30","8423.80","8225.45","8257.45"
"27 Jan 2022","8146.90","8163.55","8000.45","8144.70"
"25 Jan 2022","8019.60","8223.50","7917.60","8213.45"
"24 Jan 2022","8431.80","8439.95","8031.15","8104.60"
"21 Jan 2022","8610.65","8625.90","8378.10","8436.80"
"20 Jan 2022","8676.95","8712.85","8611.25","8655.15"
"19 Jan 2022","8681.95","8690.85","8570.75","8679.50"
"18 Jan 2022","8937.75","8946.65","8671.55","8697.90"
"17 Jan 2022","8907.15","8927.90","8887.45","8900.90"
"14 Jan 2022","8868.20","8921.95","8827.95","8889.55"
"13 Jan 2022","8858.75","8905.30","8796.90","8897.05"
"12 Jan 2022","8781.40","8847.40","8754.60","8840.10"
"11 Jan 2022","8718.50","8773.05","8710.60","8735.60"
"10 Jan 2022","8684.50","8732.85","8681.25","8726.20"
"07 Jan 2022","8623.75","8674.40","8581.80","8647.10"
"06 Jan 2022","8504.30","8606.35","8470.00","8596.20"
"05 Jan 2022","8565.60","8588.05","8518.30","8570.80"
"04 Jan 2022","8558.20","8583.35","8497.00","8559.15"
"03 Jan 2022","8429.40","8535.60","8424.45","8524.30"
"31 Dec 2021","8314.4","8422.5","8312.85","8410.75"
"30 Dec 2021","8300.05","8310.75","8268.05","8297.90"
"29 Dec 2021","8298.55","8346.25","8287","8307.25"
"28 Dec 2021","8247.75","8316.5","8240.5","8300.85"
"27 Dec 2021","8151.6","8215.85","8079.3","8204.40"
"24 Dec 2021","8318.3","8319.15","8160.95","8189.55"
"23 Dec 2021","8261.75","8291.4","8242.8","8280.85"
"22 Dec 2021","8100.9","8209.4","8091.05","8202.10"
"21 Dec 2021","8014.05","8129.45","7994.5","8064.60"
"20 Dec 2021","8164","8180","7815.35","7950.10"
"17 Dec 2021","8492.8","8501.2","8251.1","8267.55"
"16 Dec 2021","8579.4","8592.3","8442.35","8486.15"
"15 Dec 2021","8601.7","8619.65","8507.1","8520.50"
"14 Dec 2021","8606.95","8613.9","8519.25","8593.15"
"13 Dec 2021","8703.9","8735.9","8621.9","8629.40"
"10 Dec 2021","8584.2","8659.45","8571.85","8650.50"
"09 Dec 2021","8589.1","8607.25","8526.8","8592.70"
"08 Dec 2021","8474.3","8561.75","8469.1","8554.70"
"07 Dec 2021","8361.5","8430.4","8318.8","8409.35"
"06 Dec 2021","8413.9","8434.2","8285","8300.45"
"03 Dec 2021","8421.85","8481.8","8380.5","8402.15"
"02 Dec 2021","8322.85","8416.6","8275.8","8401.95"
"01 Dec 2021","8238.85","8317.65","8179","8302.85"
"30 Nov 2021","8226.35","8398.95","8157.05","8186.30"
"29 Nov 2021","8243.25","8273.3","8023.55","8176.25"
"26 Nov 2021","8550.75","8553.75","8279.65","8302.75"
"25 Nov 2021","8604.75","8644.2","8535.45","8630.50"
"24 Nov 2021","8677.6","8708.3","8559.8","8591.80"
"23 Nov 2021","8425.75","8650.85","8390.95","8636.95"
"22 Nov 2021","8752.6","8755.55","8387.65","8476.45"
"18 Nov 2021","8896.35","8924.35","8691.2","8735.00"
"17 Nov 2021","8926","8943.95","8869.55","8884.80"
"16 Nov 2021","8986.1","9021.85","8920.3","8940.75"
"15 Nov 2021","8955.5","8976.4","8911.45","8965.00"
"12 Nov 2021","8964.95","8972.95","8854.1","8926.55"
"11 Nov 2021","8972.15","8973.05","8823.95","8883.45"
"10 Nov 2021","9001.45","9017.1","8949.05","8968.70"
"09 Nov 2021","8959.25","9067.15","8949.05","9017.80"
"08 Nov 2021","8820.15","8940.2","8765.8","8929.05"
"04 Nov 2021","8790.85","8814.85","8778.05","8789.25"
"03 Nov 2021","8800.65","8832.6","8682.65","8726.15"
"02 Nov 2021","8717.85","8784.55","8712.7","8763.60"
"01 Nov 2021","8579.2","8692.1","8531.35","8680.25"
"29 Oct 2021","8468.95","8625.2","8323.7","8513.50"
"28 Oct 2021","8671.7","8676.7","8489.4","8514.45"
"27 Oct 2021","8693.6","8709.4","8642.15","8660.25"
"26 Oct 2021","8476.2","8656.6","8473.85","8641.65"
