"Date","Open","High","Low","Close"
"13 Sep 2022","9021.75","9045.50","9007.20","9029.25"
"12 Sep 2022","8968.85","9015.30","8965.10","8981.85"
"09 Sep 2022","8918.50","8951.20","8877.30","8926.80"
"08 Sep 2022","8869.80","8885.85","8822.95","8865.20"
"07 Sep 2022","8742.35","8818.25","8742.25","8809.40"
"06 Sep 2022","8833.25","8857.30","8762.20","8803.10"
"05 Sep 2022","8760.35","8828.30","8755.10","8821.65"
"02 Sep 2022","8791.35","8803.45","8720.45","8753.20"
"01 Sep 2022","8778.00","8788.00","8717.00","8752.30"
"30 Aug 2022","8746.75","8891.00","8740.00","8885.00"
"29 Aug 2022","8644.85","8712.10","8602.30","8691.70"
"26 Aug 2022","8841.85","8891.40","8824.00","8839.05"
"25 Aug 2022","8875.50","8881.65","8760.45","8777.60"
"24 Aug 2022","8826.55","8873.25","8792.90","8831.75"
"23 Aug 2022","8797.15","8884.55","8784.55","8833.65"
"22 Aug 2022","8948.65","8967.25","8862.90","8873.40"
"19 Aug 2022","9028.70","9053.15","8951.75","8980.50"
"18 Aug 2022","9014.25","9030.60","8978.40","9014.80"
"17 Aug 2022","8970.70","9040.90","8960.55","9031.60"
"16 Aug 2022","8968.45","8977.45","8923.15","8956.95"
"12 Aug 2022","8926.85","8941.25","8903.15","8923.75"
"11 Aug 2022","8995.05","9000.60","8916.70","8926.25"
"10 Aug 2022","8922.45","8922.95","8846.75","8904.60"
"08 Aug 2022","8879.25","8921.35","8843.55","8917.25"
"05 Aug 2022","8852.50","8892.35","8843.55","8870.20"
"04 Aug 2022","8849.30","8887.05","8751.05","8833.10"
"03 Aug 2022","8770.10","8813.10","8728.55","8803.45"
"02 Aug 2022","8767.90","8796.05","8712.75","8774.15"
"01 Aug 2022","8767.60","8781.35","8703.30","8771.60"
"29 Jul 2022","8688.50","8747.90","8677.30","8725.30"
"28 Jul 2022","8575.20","8626.40","8533.05","8617.75"
"27 Jul 2022","8389.85","8509.65","8380.75","8502.15"
"26 Jul 2022","8512.85","8513.05","8387.05","8395.80"
"25 Jul 2022","8487.10","8538.90","8484.60","8519.75"
"22 Jul 2022","8548.15","8567.70","8464.70","8519.30"
"21 Jul 2022","8467.60","8534.45","8434.20","8526.00"
"20 Jul 2022","8419.55","8481.40","8397.50","8464.65"
"19 Jul 2022","8288.35","8349.60","8284.90","8338.50"
"18 Jul 2022","8257.05","8349.80","8251.30","8336.10"
"15 Jul 2022","8187.10","8203.45","8111.80","8186.40"
"14 Jul 2022","8235.85","8238.90","8086.40","8144.30"
"13 Jul 2022","8223.75","8252.10","8190.20","8199.95"
"12 Jul 2022","8237.85","8267.60","8177.00","8187.65"
"11 Jul 2022","8339.20","8352.00","8259.60","8284.50"
"08 Jul 2022","8384.60","8404.70","8357.20","8395.40"
"07 Jul 2022","8295.50","8346.95","8287.35","8330.20"
"06 Jul 2022","8161.65","8257.40","8130.05","8239.65"
"05 Jul 2022","8230.80","8265.90","8148.30","8163.00"
"04 Jul 2022","8140.55","8201.85","8075.45","8194.75"
"01 Jul 2022","8046.40","8176.60","8024.40","8155.75"
"30 Jun 2022","8110.45","8151.75","8050.60","8078.75"
"29 Jun 2022","8090.55","8161.20","8078.50","8124.40"
"28 Jun 2022","8097.85","8195.50","8057.90","8175.50"
"27 Jun 2022","8105.80","8166.80","8083.05","8122.30"
"24 Jun 2022","8023.10","8055.20","7962.70","7991.45"
"23 Jun 2022","7884.80","7981.70","7878.25","7968.35"
"22 Jun 2022","7922.35","7948.40","7856.95","7870.55"
"21 Jun 2022","7843.30","8001.85","7835.55","7975.30"
"20 Jun 2022","7766.35","7820.80","7700.65","7794.85"
"17 Jun 2022","7809.45","7839.35","7735.95","7769.25"
"16 Jun 2022","8107.65","8117.45","7844.90","7858.95"
"15 Jun 2022","8094.00","8112.15","8030.30","8038.00"
"14 Jun 2022","8050.30","8160.90","8046.70","8081.70"
"13 Jun 2022","8176.70","8177.20","8058.75","8092.85"
"10 Jun 2022","8302.05","8333.00","8287.05","8319.20"
"09 Jun 2022","8320.95","8422.00","8288.15","8410.05"
"08 Jun 2022","8403.60","8426.10","8323.35","8364.25"
"07 Jun 2022","8426.05","8441.25","8360.95","8380.10"
"06 Jun 2022","8451.25","8516.10","8375.05","8485.55"
"03 Jun 2022","8560.65","8583.80","8475.10","8481.55"
"02 Jun 2022","8422.20","8508.00","8384.10","8494.25"
"01 Jun 2022","8543.70","8563.45","8420.70","8443.95"
"31 May 2022","8475.05","8547.80","8421.50","8518.45"
"30 May 2022","8368.75","8497.70","8363.10","8489.35"
"27 May 2022","8289.15","8311.15","8221.50","8300.85"
"26 May 2022","8184.15","8223.55","8099.80","8206.25"
"25 May 2022","8321.20","8321.30","8141.20","8166.15"
"24 May 2022","8438.70","8439.60","8268.15","8290.50"
"23 May 2022","8456.00","8489.70","8375.35","8427.05"
"20 May 2022","8406.00","8467.60","8395.40","8451.85"
"19 May 2022","8361.75","8397.30","8253.85","8282.30"
"18 May 2022","8565.10","8607.60","8501.25","8512.90"
"17 May 2022","8332.40","8556.90","8323.70","8540.95"
"16 May 2022","8346.10","8375.75","8273.05","8295.05"
"13 May 2022","8379.45","8431.85","8290.50","8312.10"
"12 May 2022","8355.75","8366.45","8275.90","8298.95"
"11 May 2022","8496.80","8535.85","8330.85","8417.05"
"10 May 2022","8554.05","8616.40","8483.75","8503.85"
"09 May 2022","8529.45","8619.95","8455.75","8580.35"
"06 May 2022","8539.90","8611.40","8516.80","8591.70"
